Год,коэффициент_замещения,коэффициент_нагрузки,ест_прирост_‰,миграция_‰,доля_пенсионеров,опережение_зп,z_замещение,z_нагрузка,z_прирост,z_миграция,z_старение,z_финустой,ИПУ,Округ,медианная_зарплата,средняя_пенсия,родившиеся,умершие,миграция,население_всего,занятые,пенсионеры_всего
2048,0.8825320921829426,0.44288189977639036,-9.403106075622055,0.057209589790381044,0.2507568604553223,-0.05229383960076045,3.293580247916745,-1.1255886686769645,1.0951415173691748,0.02793871995343055,-0.5163889376053977,1.5119594840784922,83.82213888270368,Уральский,,,,,,,,
2049,0.8851204856452081,0.44412338263532347,-9.31697380276671,0.05850719596556275,0.24941865421913567,-0.04891514755188375,3.3103849942286567,-1.1099098354796997,1.1106037523234078,0.02857241538231019,-0.5345526490774897,1.5398437545499304,83.82819781148811,Уральский,,,,,,,,
2050,0.8874827240843376,0.44534003570687397,-9.235480093521685,0.059783147262847836,0.24807074252936467,-0.04571311259366195,3.3257214638483394,-1.0945445805907412,1.1252332847607416,0.029195535493810414,-0.5528480943988532,1.5662700779740324,83.83053905513435,Уральский,,,,,,,,
2006,0.2975671742981863,0.4526255122788994,-26.49773723099699,5.442222250366835,0.400530882328798,,-0.5042144806397381,-1.0025354391729278,-1.9736408869251592,2.6577488832631406,1.5165205241505262,,,Центральный,12911.04774488762,3841.90399467518,24998.99,503103.9183136555,98195.30083628642,18043236.0750551,15966561.91300934,7226873.265208618
2007,0.2836765972787609,0.4767035199460279,-27.409489384902734,4.581898064718616,0.3961498655140581,,-0.5943969147791041,-0.6984514454077655,-2.1373161918529093,2.237603299628312,1.4570562030126442,,,Центральный,13573.65143564722,3850.527251912372,27866.99,537323.4010962533,85163.10943560096,18586862.5256793,15446043.047279775,7363183.089876141
2008,0.3377817480737967,0.4334171387240003,-28.638214132057445,4.840018098143721,0.3733557755281267,,-0.24312754768584163,-1.2451202503855676,-2.357893567844072,2.363658098389457,1.1476679618151082,,,Центральный,13830.93009632003,4671.835745421466,30589.98,575271.6459065272,92054.24292723754,19019400.560205106,16383761.535460131,7101003.046235465
2009,0.3497582862858288,0.4460880934704745,-25.016304196628685,4.494074908664418,0.3824234456232885,-0.1768461110111419,-0.1653717160156565,-1.085097271018146,-1.7076979959853689,2.194714221566137,1.2707450622491734,0.48403235322507965,49.758830081590816,Центральный,13018.036107323162,4553.165999704391,30588.0,535812.8531869347,90761.54167676988,20195823.06066702,17313522.497254774,7723356.242058551
2010,0.3579765138342419,0.440778803946957,-27.00495467141721,5.0550324249828025,0.381022740257551,-0.2999365670036358,-0.1120161380874945,-1.1521489135247154,-2.0646952034626276,2.468661911308642,1.2517330389655528,-0.5318304474372322,55.667897333724554,Центральный,15543.9464623106,5564.367765804046,30226.0,583580.95,103582.0,20490867.57348592,17712935.475099992,7807486.5131042
2011,0.4345283738707857,0.4409246912565845,-23.247796260381477,5.375278000017674,0.3987878866297709,-0.3085770882278478,0.3849850351781747,-1.150306485514704,-1.390220187468635,2.625056170907562,1.4928625332384209,-0.6031404772785824,63.841016025384896,Центральный,14901.0,6474.907299048577,45442.0,536301.94,113495.0,21114256.788137622,19096480.667261694,8420109.842299698
2012,0.394131864863098,0.4763364873511546,-22.359233014147,6.67200483858151,0.3934829241130699,-0.1582897827403768,0.1227169157219826,-0.703086743262722,-1.230707693144378,3.258322169343785,1.4208573326064158,0.6371773184878469,54.11621234340754,Центральный,16242.090000000002,6401.525220974277,48710.0,538075.91,146027.0,21886524.895123698,18079601.380731598,8611973.814406773
2013,0.4198443692247114,0.4696700967776467,-21.60710203619042,6.37848773591839,0.3858258254658614,-0.1900698591158838,0.28965139424699937,-0.7872773747142676,-1.0956871542454076,3.1149809539480047,1.3169261695462529,0.37489705368767895,58.48401801066705,Центральный,17094.799725,7177.155407565397,45862.99,528753.94,142551.0,22348714.28807022,18359080.549208537,8622711.138295386
2014,0.4599133884241882,0.4936550882149619,-21.79727102480384,5.255275314645065,0.3884072772387656,-0.0671911681452464,0.5497933365099048,-0.48436809386711877,-1.1298257817943167,2.5664519852706875,1.3519646740115785,1.389012162325854,50.08112732013672,Центральный,17138.32324736411,7882.144316604265,35053.99,530213.93,119382.0,22716602.433237683,17873397.661338937,8823293.699209368
2015,0.5581597642402073,0.4403752669064925,-20.938089266047196,5.401709716103743,0.3847325234882017,-0.3956368328226244,1.1876428156257866,-1.1572452303210652,-0.9755877734162283,2.6379642920166817,1.3020865871731597,-1.3216426166677524,76.08921666772311,Центральный,15440.53891611233,8618.287561159004,34639.0,525884.91,126734.0,23461830.91293794,20497357.801669564,9026529.412788112
2016,0.6206766006802539,0.4520462746923628,-20.28161583710187,3.5011285433969968,0.3945176560174698,-0.426746043888247,1.5935237575745342,-1.0098506988525486,-0.8577394215375885,1.7098016303444534,1.4349019329484716,-1.5783862449588482,76.48841316535676,Центральный,15250.653016956992,9465.723472718924,33180.99,526884.9400000001,85226.0,24342436.71536516,21244553.074207004,9603521.07469946
2017,0.6876475415167485,0.4692943947896036,-18.91062706716677,4.979876600106881,0.4020231638573782,-0.4550598805196448,2.028322287023124,-0.792022159356297,-0.6116231891707319,2.4319590167105325,1.5367755269948578,-1.812059710102408,81.18391287340641,Центральный,15750.152545168305,10830.553676198742,32303.98,506607.93,124902.0,25081344.3845816,21486047.0,10083281.42328598
2018,0.6918396471760708,0.4664780286201239,-18.304926534311093,4.22569170937664,0.3849956631125218,-0.2623398706469642,2.0555388880324568,-0.8275903793087173,-0.5028894516244397,2.0636473309874583,1.3056582281383409,-0.22154574706315938,75.61284297625583,Центральный,16912.9445234294,11701.045571797857,32235.98,508435.91,109930.73872407476,26014850.65276837,21470689.0,10015604.67783578
2019,0.7581410762826849,0.4934261906685867,-17.498337347821938,3.772993262551394,0.3981025924487135,-0.2541426123573298,2.4859907155837067,-0.4872588679306161,-0.3580927209729141,1.8425687465133205,1.4835609133224201,-0.153893956380313,75.45216185943866,Центральный,17500.111797366353,13267.55359312264,30751.99,496739.93,100476.36658856888,26630412.40646802,21485759.0,10601636.216993302
2020,0.7657810729904418,0.4951097840617565,-20.59760561062889,3.8711660721494345,0.3817058246707476,-0.1300791794864708,2.5355922187436355,-0.46599656874252166,-0.914465059436583,1.8905121532822025,1.2610046653089944,0.869998800858778,69.3921566526191,Центральный,18031.04901329651,13807.836060545447,28745.0,593462.9,106134.50981347974,27416677.0,21136939.0,10465105.30401652
2021,0.8569440835118222,0.5230720009129899,-24.10053564202479,3.907439539421855,0.4082679492851103,-0.263835859260904,3.1274540385077496,-0.11285843986573915,-1.5433016775605128,1.908226565281613,1.6215371113061645,-0.23389210788262482,72.38227044364069,Центральный,18698.19782678848,16023.31,27075.99,685082.89,106683.19644269912,27302584.049319413,21310202.0,11146770.0
2022,1.009393755417989,0.5207470204176743,-18.493845467839886,3.517940673350931,0.4092136624698776,-0.3518453043073308,4.11721007794509,-0.142220892283547,-0.5368036726322982,1.7180119564860092,1.6343734447194778,-0.9602321040156386,84.62001439991805,Центральный,18579.409570682365,18753.94,25827.0,527176.92,95367.90378270856,27109014.23242824,21302818.0,11093379.0
2023,0.9731817086934132,0.5072719105297064,-17.208784196103124,4.108536377388316,0.4098218548612248,-0.3055839138195504,3.88210893605417,-0.31239964161386335,-0.3061129146216508,2.0064336711191384,1.6426285483180318,-0.5784378753362421,84.40642562326536,Центральный,20344.453479897187,19798.85,25833.0,484606.94,109530.65597246504,26659288.347859457,21537875.0,10925559.0
2024,0.870856115161891,0.5090753353807754,-16.794105091923097,3.8025631414451513,0.4041021463217287,-0.0197393060921728,3.2177757635356277,-0.2896239768350423,-0.23167083238133962,1.8570094122914982,1.564993926085276,1.7806313264048022,71.2244325736424,Центральный,22734.926763785104,19798.85,25572.99,479628.9451691255,102808.4812992008,27036627.0,21461576.0,10925559.0
2025,1.0001355139201529,0.4978568417671579,-17.472173380567558,3.46053469625468,0.3993083446058511,0.0117173672242203,4.057102369463482,-0.4313036535433032,-0.3533958356404962,1.68997732936105,1.4999268020000194,2.0402425529377446,76.37033101319776,Центральный,23735.26354139165,23738.48,23082.98,495257.04470170377,93518.68814380842,27024346.33729384,21674999.909003668,10791047.0
2026,0.9553094788706908,0.5107653578587731,-16.447735013932565,3.6221466746557702,0.40629395953559433,-0.1894241274298653,3.7660762336936204,-0.2682804839776986,-0.16949140358581458,1.768901716377492,1.5947437970250655,0.3802262629569594,80.46038458822656,Центральный,,,,,,,,
2027,0.9764270409813889,0.5136364656613558,-16.102744200672152,3.536938813645719,0.40737806992294434,-0.1841683027459446,3.903178756617522,-0.23202092549555828,-0.10755957670086491,1.7272898367028904,1.6094586203065924,0.42360246739252827,80.98234028149938,Центральный,,,,,,,,
2028,0.9960193356512854,0.5164438083866695,-15.781875647921094,3.454141684602263,0.40844946727890297,-0.17897475474222996,4.030378715354735,-0.19656666368192838,-0.0499581134213117,1.6868552555466714,1.624000887349862,0.46646470376891663,81.4321344390334,Центральный,,,,,,,,
2029,1.014209056781433,0.5191959079540714,-15.483609502679695,3.3736119799175897,0.4095111582163893,-0.1738326692188043,4.148472681180557,-0.1618100742138775,0.0035858261930688732,1.647527987594545,1.6384114074472638,0.508902221437962,81.817437031603,Центральный,,,,,,,,
2030,1.0309741766648968,0.5218788131759334,-15.208683540167357,3.2958482207331867,0.4105574638534524,-0.1687731082497203,4.257317642596824,-0.12792734828257138,0.05293979871070766,1.609551489277748,1.6526131001231203,0.5506586657920948,82.14233760338759,Центральный,,,,,,,,
2031,1.0464445456653597,0.5245012107378714,-14.955243822448907,3.2206708215136484,0.41159142406262017,-0.1637846971111815,4.357756633111392,-0.09480878071259878,0.09843661810474065,1.5728380586917612,1.666647226108413,0.5918279121742849,82.41364374347498,Центральный,,,,,,,,
2032,1.0606982846301916,0.5270641784786468,-14.722199269775274,3.148109809859853,0.41261316017505867,-0.15887000760776565,4.450296840306386,-0.062440759351335334,0.14027215208972663,1.5374023600342286,1.6805154322526576,0.6323887355384467,82.63653211261212,Центральный,,,,,,,,
2033,1.0738469660714296,0.5295755720768974,-14.507844374918154,3.07799411335976,0.4136255425527384,-0.15401826544785951,4.535662631550025,-0.030724073908341795,0.1787525687558132,1.5031608488464454,1.6942566784898638,0.6724300558740722,82.81615148081974,Центральный,,,,,,,,
2034,1.0858943292896754,0.5320227376922128,-14.31217434703299,3.010711412096259,0.4146231594989118,-0.1492581655442356,4.613878283676146,0.00018146877597995814,0.2138787281425849,1.4703028515211902,1.7077975108966825,0.7117150547030852,82.95581367647286,Центральный,,,,,,,,
2035,1.0969509377528774,0.5344136772172804,-14.13339779760781,2.9460595477659175,0.4156089131820693,-0.14457832591875314,4.685661612989468,0.03037692554652157,0.24597221551823667,1.4387296425782325,1.7211773211226804,0.7503376672383981,83.05995540243892,Центральный,,,,,,,,
2036,1.107087153613755,0.5367494442027719,-13.970346467303468,2.8840209789402422,0.41658292256021645,-0.13998052857608334,4.751469434940827,0.0598756018187593,0.2752427536706448,1.408432655533176,1.7343977238060448,0.7882831866350205,83.13210460478426,Центральный,,,,,,,,
2037,1.1163945816611023,0.5390372620583347,-13.82149046560085,2.824409176791467,0.4175479267698563,-0.13545410812552594,4.811896479527453,0.08876872288361108,0.3019649844486382,1.3793207976740944,1.7474958977341537,0.8256396341256269,83.17554438364348,Центральный,,,,,,,,
2038,1.1248864837156594,0.5412656687184348,-13.686536029491226,2.76751396001644,0.4184987705238248,-0.131025194280108,4.86702884708008,0.11691153296591034,0.32619164340082385,1.3515356040729603,1.7604018692765815,0.8621913617686923,83.19294928635053,Центральный,,,,,,,,
2039,1.1326499580335079,0.5434420170179709,-13.563998278405979,2.713125355871802,0.41943822335638004,-0.12668250555796795,4.917432009625663,0.1443968918833107,0.3481892923102575,1.3249745330108755,1.7731532298148485,0.8980314753835679,83.1871144702599,Центральный,,,,,,,,
2040,1.1397420274736743,0.5455673257371568,-13.452870394745133,2.661193020024436,0.420366401643818,-0.12242705603961213,4.963476179303077,0.17123766593108522,0.3681386723761529,1.2996129984659972,1.7857515589451367,0.9331516057863478,83.16043824463141,Центральный,,,,,,,,
2041,1.1462331381212125,0.5476482215384354,-13.351939097759178,2.611528283991655,0.4212859182486226,-0.11824838140278954,5.00561871648093,0.19751754400944488,0.3862575885094043,1.275358862810331,1.7982323215150842,0.9676381147962586,83.11495460436936,Центральный,,,,,,,,
2042,1.1521379701890342,0.54967433399199,-13.26086094953622,2.5643412043030587,0.4221918637705613,-0.11416997118832312,5.043954930182898,0.2231055567392239,0.40260769376420213,1.2523147086803958,1.8105288813613596,1.0012971437543632,83.05290332820692,Центральный,,,,,,,,
2043,1.1575217244438807,0.5516524041012968,-13.178512192526487,2.519427473204516,0.42308688010636586,-0.11018076879051752,5.078908126355472,0.24808683704700815,0.41739072208637334,1.2303807608960535,1.8226770974186162,1.0342199425820051,82.97599522834565,Центральный,,,,,,,,
2044,1.162427764162707,0.5535834080402738,-13.104117162112,2.4767183748441797,0.42397108087596114,-0.10628108973409267,5.110759834402549,0.2724737131481415,0.4307459187108488,1.2095234615704502,1.8346785118703197,1.066403907260676,82.88588173535382,Центральный,,,,,,,,
2045,1.1669079801969737,0.5554734120575248,-13.036782711696127,2.436034256269415,0.4248469575343021,-0.10246077481024196,5.139846947693477,0.2963427964104778,0.44283361892274214,1.1896550758753717,1.8465669416781054,1.097932881515119,82.78377653676066,Центральный,,,,,,,,
2046,1.1709751828556252,0.557313043099876,-12.976212203889776,2.3975239569129503,0.42570983631251047,-0.09874070292515019,5.166252635188125,0.3195757134419072,0.45370707427172496,1.1708482906321056,1.8582789489449596,1.1286345521961092,82.67161726610722,Центральный,,,,,,,,
2047,1.1746765508187789,0.5591084682842079,-12.921602034588513,2.3609987766144473,0.42656223638211377,-0.0951101700086664,5.190283197208397,0.342250349487628,0.46351054561451305,1.1530109527426455,1.869848726834491,1.1585972597569687,82.55039785292698,Центральный,,,,,,,,
2048,1.1780437538372543,0.5608606156312806,-12.872392446614832,2.3263832843057024,0.42740426846322,-0.09156889431124793,5.212144244738883,0.3643784246310834,0.47234451906054004,1.136106224895309,1.881277778170436,1.1878233294704181,82.42126755139518,Центральный,,,,,,,,
2049,1.1811139337678178,0.562575027483177,-12.827955923969927,2.2935144115275152,0.428238307375318,-0.08810712576302471,5.232076915570112,0.38602993376299094,0.4803216446013759,1.1200544714200706,1.8925983368004828,1.216393228446641,82.28489561939772,Центральный,,,,,,,,
2050,1.183897156402799,0.5642432400139431,-12.788066318717558,2.2624960656611863,0.4290599050036792,-0.08474324315659226,5.250146560310094,0.407097986228851,0.48748251970889345,1.1049064362435674,1.903750027671565,1.2441552769183606,82.14298919737233,Центральный,,,,,,,,
2006,0.2723966321184058,0.6001625941891853,-15.11912959640863,0.4364418203656172,0.2915972857215366,,-0.6676303530837528,0.8607277392413686,0.06901628286202173,0.21313954251094105,0.037945424971574916,,,Южный,12547.477001848416,3417.890476886661,10794.99,174994.63420038114,4739.928390799947,10860390.021353137,5276670.493572225,3166860.252103836
2007,0.3040295178153541,0.5442519809288273,-14.33937861301296,0.7748768423224462,0.2918873405775646,,-0.46225870962979837,0.1546260214784107,0.208995091168948,0.3784167510266847,0.04188239116819422,,,Южный,13077.930441284696,3976.076886086527,12030.0,164559.79133472228,8242.46337719909,10637126.994910488,5704788.992465365,3104842.709930244
2008,0.2726686301157471,0.5200508837653913,-13.879228005952363,0.7330594735727539,0.2672526567339878,,-0.6658644479347466,-0.1510124840281375,0.2916000958302458,0.3579949343528055,-0.2924885581228593,,,Южный,13569.894709268116,3700.0846011910617,13718.0,174497.56494209883,8491.897617588278,11584186.445611063,5953080.170301283,3095904.6036914084
2009,0.3186900334127686,0.5391617196121731,-14.779752632450924,0.7635760055800642,0.2814158772966526,-0.190583839708454,-0.3670775677330977,0.09034051198462903,0.12994032655446364,0.3728979050754778,-0.10024864408022038,0.3706551832677151,46.13968176706122,Южный,14071.005209706647,4484.289120432652,13757.0,185746.66618915397,8885.61436552168,11636843.353624716,6073859.404706303,3274792.4813240203
2010,0.3444293751909911,0.5233474030151054,-14.917412872321238,0.8763349956352626,0.2766331830553731,-0.1483537005454687,-0.19996885140986456,-0.10938035429236599,0.10522792895750643,0.42796457933283344,-0.16516500443539672,0.7191795842585237,47.922687167573784,Южный,14600.688171239846,5028.905904178635,12581.0,194891.98,10710.0,12221353.766930455,6460014.847334907,3380831.9937917464
2011,0.3747995883918484,0.5601203803365776,-14.483931852150796,2.3382324612762018,0.2828303589919039,-0.4154150749851881,-0.002794914866074337,0.3550299059392098,0.1830452808034599,1.1418928567916469,-0.08104963222363742,-1.4848720101526913,60.45687508546524,Южный,15050.0,5640.733805297319,12336.99,190239.97,28720.0,12282782.17655258,6202137.637495398,3473943.6924137254
2012,0.3517476706842282,0.5793392510530669,-13.40969149652896,1.291081177017683,0.2828176910938471,-0.1215976714749971,-0.15245594388929756,0.5977472870415045,0.3758900325475564,0.6305088984907803,-0.08122157585910993,0.9399964981855383,42.519313529547695,Южный,16494.8,5802.007478402208,13416.0,186225.0,16638.0,12886873.649906926,6291021.788114561,3644635.8510848153
2013,0.3643387960026775,0.564524762364541,-12.878962574430783,2.74901210829449,0.2886872668428616,-0.0695801922854344,-0.07070999998908313,0.41065336514090384,0.47116506731032093,1.3425000899961512,-0.0015527793121039597,1.3692955991339097,45.48774223693999,Южный,17575.209399999996,6403.330632290938,14962.98,182875.99,35841.0,13037774.512472428,6667270.845576646,3763839.489719188
2014,0.4110112124752296,0.5600173803202466,-12.854359118219644,1.3622205028513967,0.2773803850156621,-0.1135505522231878,0.2323034830919168,0.35372910660577617,0.4755818138794231,0.66525030652091,-0.15502309921102303,1.0064091947223446,48.95190958369876,Южный,17687.923553516226,7269.934905899877,14448.0,186510.0,18234.0,13385498.134723883,6629927.49280911,3712874.6262361375
2015,0.502786515234474,0.5396570252767346,-14.480585716991882,2.04813963111197,0.270811484464983,-0.4146192235454744,0.8281405160050602,0.09659578553950922,0.1836459700259844,1.0002239098169692,-0.244183955785271,-1.4783038658888668,69.73961663476493,Южный,15927.186432493432,8007.974563883167,16442.0,221637.99,29023.0,14170420.590046842,7111021.363088676,3837512.6354837455
2016,0.5622191681262596,0.5784838773944836,-14.25891403584214,2.572054731915033,0.2799339933635892,-0.4931958078325946,1.2139978707892287,0.5869446723958318,0.22343987657241385,1.2560816660837548,-0.12036251850961571,-2.1267946715875614,72.52020789139019,Южный,15959.62141227228,8972.805074017762,15576.99,220635.99,36989.0,14381109.21242321,6959159.08488882,4025761.3308315305
2017,0.6007864846605004,0.5292326921760279,-13.312845832802529,1.1682904175669553,0.2681240824357627,-0.4303084418033971,1.4643902395452049,-0.03505434454699445,0.3932755067396939,0.5705431365663739,-0.28066054194090745,-1.6077866358663175,75.77184231784877,Южный,16484.3097066716,9903.550480726197,14752.0,212719.96,17373.0,14870446.3708437,7533784.0,3987124.788592684
2018,0.5885877494748033,0.5531494597725668,-12.682121777410252,0.9953880855754014,0.2709372071883648,-0.1948789018666759,1.385191828210007,0.26699332938233766,0.5065014000368652,0.48610502312233544,-0.2424774988795702,0.3352081306275325,63.81059396125439,Южный,18188.37809272797,10705.456528195573,14911.0,210303.99,15335.908112583167,15406963.710760089,7546459.0,4174319.719045824
2019,0.63668306883065,0.6014352432616232,-12.45261947703306,1.1443009174320764,0.2865171255853782,-0.1563293073112233,1.6974432893375615,0.8768001742184863,0.5477010383760144,0.5588276894088791,-0.03100849292986234,0.653357078681529,59.204939945545235,Южный,18837.482170432733,11993.505957313766,13699.0,210613.97,18094.986459892734,15813136.37369064,7533204.0,4530734.380279433
2020,0.6568622192627304,0.6125459568512012,-14.36695914564876,0.8783713957335884,0.2819994746258184,-0.1099071325849088,1.828453318819024,1.0171186843131652,0.20404390781292697,0.4289590701562902,-0.0923273736390822,1.0364782561120909,54.86321957187346,Южный,19410.728071018893,12750.173918234846,13363.0,246338.96,14243.753120127069,16216094.0,7465448.0,4572929.988482886
2021,0.7277125621075605,0.6069807676187302,-17.25559923408704,1.0313516404234808,0.2891952695824673,-0.2591928733773589,2.288438268934487,0.9468352542526718,-0.3145170248663014,0.5036680871315667,0.005342432307536546,-0.1955736484613571,63.438791330217406,Южный,19944.523092971915,14513.88,12021.0,291989.98,16733.494031334096,16224819.329771169,7730296.0,4692141.0
2022,0.86360112029955,0.5919961480829445,-13.230648123892076,0.8983963728228431,0.2838652690855838,-0.3715737417401146,3.1706738256219236,0.7575927298508763,0.40803141931160064,0.4387384136023888,-0.06700261328676291,-1.1230504601713838,79.00555002897312,Южный,19639.12459274844,16960.37,11520.0,228308.95,14720.549176753344,16385361.319414102,7856867.0,4651235.0
2023,0.8356839231295916,0.5669379483992161,-12.264835710855955,0.9342979027362324,0.2840699332640499,-0.3009176703024094,2.9894257182456316,0.4411297757005752,0.5814114771809623,0.4562711872829045,-0.06422466995799453,-0.5399274711812336,78.3467108400747,Южный,21455.743617577667,17930.22,11352.0,208582.97,15024.455766865913,16081011.980081009,8057552.0,4568132.0
2024,0.7631816649585312,0.5604935145117983,-12.259118505218831,0.91776962775809,0.2846767448129943,-0.057414867350559,2.518715962032968,0.35974226137077125,0.5824378146258286,0.44819948378669705,-0.05598830877919144,1.4696957557477026,66.49896990393246,Южный,23494.039261247544,17930.22,11652.0,208370.8137277242,14727.205089913088,16046734.0,8150196.0,4568132.0
2025,0.8715696748829105,0.5553231908929446,-12.245241443096136,0.8765807987865345,0.2770889704333439,-0.0115460545266263,3.2224084402383557,0.29444563563600223,0.58492898765427,0.4280846190924649,-0.1589785212146382,1.848250049682702,71.13189102685287,Южный,24574.76506726493,21418.62,10101.0,207882.20443148716,14158.251347772526,16151678.621493911,8059184.405397504,4475452.0
2026,0.8177781628228601,0.5470009141786127,-13.96438377479656,1.3041827585003851,0.2723403743337174,-0.15433237323349958,2.873175324376545,0.189342623148481,0.2763131602609424,0.636907151254582,-0.22343206142298602,0.6698377312924685,74.01878463330212,Южный,,,,,,,,
2027,0.8354077656545794,0.5452268776748819,-13.978080405308132,1.3085722985189987,0.2714467439546242,-0.14570563339081705,2.987632808327811,0.16693810726836777,0.27385437783211997,0.6390508151010414,-0.23556146564306982,0.7410340236980067,74.72194006300629,Южный,,,,,,,,
2028,0.8518400875100677,0.5434389410262053,-13.991785362977541,1.3129619908377395,0.27054363731106434,-0.13697635923326884,3.0943171297506753,0.14435804482113623,0.2713941005342235,0.6411945533243777,-0.24781949288773053,0.8130765295278398,75.35633668780395,Южный,,,,,,,,
2029,0.8671716567540199,0.5416320929465659,-14.005536086532377,1.3173638190429675,0.26962845801964486,-0.12812164080573224,3.193854984201378,0.12153914768564988,0.2689256074671399,0.6433442181962914,-0.26024138433097044,0.8861543241329881,75.92879751242161,Южный,,,,,,,,
2030,0.88137631697091,0.5398161522452389,-14.019257292093537,1.3217536859490364,0.2687061238353776,-0.11919139672053058,3.286076555176459,0.09860541876030872,0.26646241339122956,0.6454880416806212,-0.2727603904085515,0.9598554303141547,76.44125615132731,Южный,,,,,,,,
2031,0.8945555356656746,0.5379861476136563,-14.032986395466793,1.32614357489657,0.2677740640633113,-0.1101632089684923,3.3716406048402554,0.07549407480388544,0.2639978015212425,0.6476318759290608,-0.2854114036206851,1.0343648634033462,76.90009934959109,Южный,,,,,,,,
2032,0.906767223862215,0.5361420262113441,-14.046723252982952,1.3305334425015958,0.26683219507319933,-0.10103882367222478,3.450923111605445,0.05220444848781533,0.26153179764828777,0.6497756997547313,-0.2981955590955951,1.1096682126894482,77.30974528687972,Южный,,,,,,,,
2033,0.9180983553429697,0.5342786253728009,-14.060505387037463,1.3349352721094987,0.2658778117181053,-0.09179471107570203,3.5244887393730036,0.028671339901628776,0.2590576658524222,0.6519253653116516,-0.31114957427422185,1.1859596687265759,77.67523386909006,Южный,,,,,,,,
2034,0.9285431744302549,0.5324060764641103,-14.07425734076439,1.3393249665269131,0.26491604482941744,-0.08248335341094193,3.5923001202911204,0.005022699260459795,0.2565889519481391,0.6540691045598903,-0.3242038074687395,1.2628060968190067,77.99836527358082,Южный,,,,,,,,
2035,0.9381883406595916,0.5305192575616031,-14.088016615259878,1.3437145093429903,0.2639442159448844,-0.07308169350380012,3.654919878061008,-0.018806158812763527,0.25411892383908957,0.6562127697725115,-0.33739461392410686,1.3403977873130775,78.28368895169973,Южный,,,,,,,,
2036,0.9470864810941647,0.5286181195283668,-14.10178306556027,1.3481038571874397,0.26296224036502736,-0.06359191021530519,3.7126896857933662,-0.042815854873895005,0.2516476075487612,0.6583563397693181,-0.35072314328142745,1.4187167581170912,78.53441432475374,Южный,,,,,,,,
2037,0.9553097039685591,0.5266973464733198,-14.115594291481163,1.3525049912881024,0.2619673006419956,-0.053989938368885215,3.766077695106897,-0.06707352393729485,0.24916825325895284,0.6605056656702106,-0.364227637261944,1.4979616185990419,78.75404630884337,Южный,,,,,,,,
2038,0.962861491821975,0.5247673871731391,-14.129374675935056,1.356893818279675,0.2609647482419044,-0.04433064356206273,3.8151065158515456,-0.09144720717207358,0.2466944355467045,0.6626489813047203,-0.37783545946340147,1.577679564200608,78.94409097614475,Южный,,,,,,,,
2039,0.9698112029486229,0.5228229672073472,-14.14316179907589,1.3612823201231081,0.2599517934197286,-0.03459040148056258,3.860226446081231,-0.11600351585544999,0.24421940812342308,0.6647921381507672,-0.39158447559165915,1.6580655658630363,79.10766359275237,Южный,,,,,,,,
2040,0.9762023909683047,0.5208640415224179,-14.156955514741384,1.3656704534892485,0.25892835058539565,-0.02477180804186052,3.901720250971498,-0.14074301897371158,0.24174319722777038,0.6669351150482438,-0.40547584737600906,1.739098199537029,79.24702882119877,Южный,,,,,,,,
2041,0.9820916010880719,0.5188851393381759,-14.17079349386723,1.370070195613148,0.257891486431324,-0.014850350113624677,3.939955041579265,-0.16573480765382043,0.239259040274256,0.6690837611671434,-0.4195493891224442,1.8209797715595224,79.3645528994151,Южный,,,,,,,,
2042,0.9874854492129618,0.5168970313631229,-14.184599972020877,1.3744574607909068,0.25684678072377176,-0.004883043230912265,3.974973770650085,-0.19084285734996806,0.23678053829090878,0.671226314078499,-0.43372936567022924,1.903239733985451,79.46149697091052,Южный,,,,,,,,
2043,0.9924370445749452,0.514894288975857,-14.198412602128027,1.3788442274795503,0.25579132889661715,0.005154229245503017,4.007121241701316,-0.21613572676100404,0.23430093192534407,0.6733686235490636,-0.44805520121240855,1.986077120902953,79.53995142422903,Южный,,,,,,,,
2044,0.9969803956252846,0.512876871594409,-14.212231236925348,1.3832304524184647,0.254725044669289,0.015258486147212369,4.0366182493703455,-0.24161392840139442,0.23182024761388087,0.6755106684522012,-0.4625280668505339,2.0694673287953336,79.60151161850696,Южный,,,,,,,,
2045,1.0011581917099712,0.510839152083771,-14.226093612120353,1.3876281069771599,0.2536448753037379,0.025454599843749093,4.063741947667981,-0.26734852802169184,0.22933171114336554,0.6776582950934251,-0.47718939794160087,2.1536156287761767,79.647748125938,Южный,,,,,,,,
2046,1.004977271040112,0.5087922272374574,-14.239923828914588,1.392013116941592,0.25255663662332095,0.03568368984733339,4.088536732627725,-0.2931993829100685,0.2268489476628339,0.679799746654923,-0.49196025527984677,2.238036081487,79.67975629137534,Южный,,,,,,,,
2047,1.0084770819430302,0.5067305127215975,-14.25375960667011,1.3963974553913112,0.25145730568891533,0.04597028868777098,4.111258716445336,-0.31923701827647727,0.22436518589342455,0.681940870277319,-0.5068816697561308,2.3229311533516603,79.69891984729249,Южный,,,,,,,,
2048,1.011683191091406,0.5046539728204116,-14.267600797121727,1.4007810791615523,0.2503467957520624,0.05631107783779832,4.132073886809581,-0.3454618851797049,0.221880452451308,0.6840816448807852,-0.5219548188227251,2.408273456638325,79.70637799853583,Южный,,,,,,,,
